Customer_ID,Predict,Predict_Proba
1090418,1,0.745430891357773
1090419,0,0.34441161753629496
1090420,1,0.6989839403196186
1090421,1,0.5771184642827814
1090422,1,0.5832039190811488
1090423,0,0.2784628892423899
1090424,1,0.5348464469996259
1090425,1,0.5805721604520604
1090426,0,0.09243059357672125
1090427,0,0.22701164728157458
1090428,0,0.16720514898856653
1090429,1,0.640138758649004
1090430,0,0.23500331587864842
1090431,0,0.27275801803077393
1090432,1,0.5404075850079791
1090433,1,0.628214773962898
1090434,0,0.3513486007660408
1090435,1,0.5710721379326209
1090436,0,0.3956353347083126
1090437,0,0.10809380490416709
1090438,1,0.8363610449212179
1090439,1,0.8114450727460143
1090440,0,0.29024404056245956
1090441,1,0.6791897517806768
1090442,0,0.41133395559365943
1090443,0,0.2725669739108299
1090444,0,0.16725860583655042
1090445,1,0.504671096235035
1090446,1,0.611753003654868
1090447,0,0.48113682385276646
1090448,1,0.7680012998347959
1090449,0,0.460276004897409
1090450,0,0.3674082567502391
1090451,1,0.5799424417268
1090452,0,0.25889059873200376
1090453,0,0.21573330663917126
1090454,1,0.6801677720175261
1090455,0,0.2376863323490305
1090456,1,0.5532030667098341
1090457,1,0.6620347096203815
1090458,0,0.4274727360002775
1090459,0,0.4711555150132855
1090460,0,0.28826500045847453
1090461,0,0.3271134930117348
1090462,1,0.7571829773315362
1090463,1,0.5470166157969186
1090464,0,0.31321600989432163
1090465,0,0.22733561831305107
1090466,1,0.5508556941655993
1090467,1,0.6599887376778789
1090468,0,0.4067627747943665
1090469,1,0.6450895191645117
1090470,0,0.4486458262183829
1090471,0,0.40565941707966013
1090472,0,0.1833926857067963
1090473,1,0.6993829671511397
1090474,0,0.3367559430392828
1090475,1,0.5135752840210706
1090476,1,0.5847088702099363
1090477,0,0.3505812780072223
1090478,0,0.20990833680854934
1090479,0,0.15639921020035047
1090480,0,0.2517752356376385
1090481,0,0.3567863767643643
1090482,0,0.43717685328984285
1090483,0,0.08454408371685387
1090484,1,0.5365193096189596
1090485,1,0.6832380477855087
1090486,0,0.4735792923954449
1090487,0,0.1683401538873361
1090488,0,0.3294766297200387
1090489,1,0.5299712477979095
1090490,0,0.35013448301866734
1090491,1,0.713651357375373
1090492,1,0.513893434126968
1090493,0,0.30667095522612353
1090494,0,0.3067666999874647
1090495,0,0.30734507546710566
1090496,0,0.4434653533274466
1090497,1,0.7446427523069992
1090498,1,0.601824637123967
1090499,1,0.5538121030339553
1090500,1,0.5097551365280165
1090501,0,0.17718669581101473
1090502,0,0.4967823751961646
1090503,0,0.4492315787586438
1090504,0,0.3065761573166627
1090505,1,0.6584744925046949
1090506,1,0.5869004811226479
1090507,0,0.253990286204164
1090508,1,0.5458361036147429
1090509,0,0.3405920565474172
1090510,1,0.5846035413985681
1090511,1,0.5138479238457158
1090512,0,0.21330176695133932
1090513,0,0.3045855520239061
1090514,0,0.4226048758062124
1090515,1,0.5464459853272529
1090516,1,0.6157528285203475
1090517,1,0.7110203215332107
1090518,1,0.5407149560842545
1090519,1,0.5295706283027419
1090520,1,0.632355466990388
1090521,0,0.18376561760805718
1090522,1,0.6179061345685284
1090523,0,0.16593884594419925
1090524,1,0.538454102460968
1090525,0,0.22188477242548718
1090526,1,0.7274118248028172
1090527,1,0.7205840096658581
1090528,0,0.3640607841235458
1090529,0,0.39107277547421426
1090530,1,0.5838603568228345
1090531,1,0.514033247285786
1090532,0,0.3647418413100703
1090533,0,0.3121710432020621
1090534,1,0.5200419236780711
1090535,1,0.6912390993748365
1090536,0,0.23345116514982675
1090537,0,0.47927630144534633
1090538,0,0.12795290525957265
1090539,0,0.25634950131410567
1090540,1,0.7394073614887847
1090541,1,0.8815005020164701
1090542,0,0.27047921126136787
1090543,0,0.21777856464131357
1090544,0,0.3425511938380616
1090545,1,0.5976120488495711
1090546,0,0.411064151134494
1090547,0,0.43478318342876304
1090548,0,0.365636301995231
1090549,1,0.5973960006545905
1090550,1,0.7058964858088831
1090551,0,0.15159755704590527
1090552,0,0.2797116356646953
1090553,0,0.3509996126816616
1090554,0,0.41983313341279466
1090555,0,0.4999762709819495
1090556,0,0.20305171303256478
1090557,0,0.18715126452973552
1090558,1,0.5491040475708961
1090559,0,0.32234764246828645
1090560,1,0.79586086029154
1090561,0,0.22534372766186817
1090562,1,0.7262531131542181
1090563,0,0.33167971207873026
1090564,1,0.6097603153173924
1090565,0,0.1957459333468559
1090566,1,0.5841012680667935
1090567,1,0.6456204558653799
1090568,0,0.2067374262351374
1090569,0,0.23139496716616223
1090570,0,0.3688778573086476
1090571,0,0.1481152024109842
1090572,0,0.3501970518668642
1090573,0,0.37505008235229237
1090574,0,0.3035512967877904
1090575,0,0.42150431612357114
1090576,0,0.12587654205160256
1090577,0,0.3761030723763488
1090578,0,0.29285805695813305
1090579,0,0.36029653829136465
1090580,0,0.4101725692485414
1090581,0,0.21176023766964255
1090582,1,0.7503951472061444
1090583,1,0.722301026172454
1090584,0,0.2553652515481872
1090585,1,0.5016154066448886
1090586,0,0.1598372650867042
1090587,1,0.7078673126824502
1090588,1,0.6936436185827625
1090589,1,0.6245130795928057
1090590,1,0.6917431229601075
1090591,0,0.4959490635604631
1090592,1,0.5630016745520028
1090593,0,0.2203857574531271
1090594,0,0.32776964099062106
1090595,0,0.1534018554259156
1090596,0,0.286822695081459
1090597,1,0.890727998698817
1090598,1,0.8201907545262445
1090599,1,0.5523354601941197
1090600,0,0.13297849638819156
1090601,1,0.5054993642797992
1090602,1,0.6176390364517855
1090603,1,0.6935900851577155
1090604,0,0.3931051452168391
1090605,1,0.8067930471900253
1090606,0,0.33630026318579553
1090607,1,0.5367071758109963
1090608,0,0.41876763191639044
1090609,0,0.13958237662011605
1090610,1,0.5455559135218785
1090611,0,0.30321996325336303
1090612,0,0.4172675134718881
1090613,0,0.43484589709534155
1090614,1,0.5865240242825205
1090615,1,0.6174649882853169
1090616,0,0.25951794972552233
1090617,0,0.3073983004729989
1090618,1,0.5224452719482875
1090619,1,0.5719244682034461
1090620,0,0.2018301407497872
1090621,1,0.7656148512589094
1090622,0,0.27570676104554354
1090623,1,0.6120522787633245
1090624,0,0.25895550179146276
1090625,0,0.39573777186119047
1090626,0,0.27763755290267844
1090627,1,0.5804812154072337
1090628,1,0.5305796007221322
1090629,0,0.41445037005516966
1090630,0,0.3821313776948768
1090631,0,0.3969575935444785
1090632,0,0.23626424625458356
1090633,1,0.7347120769785133
1090634,1,0.5272603620883493
1090635,0,0.44534239181914964
1090636,1,0.7691274582522593
1090637,1,0.5644882313331141
1090638,1,0.7743372068359045
1090639,1,0.5617325167830087
1090640,0,0.3087964025229529
1090641,0,0.4457720023948648
1090642,1,0.5144462520445164
1090643,1,0.6439987991311298
1090644,1,0.8265427995118317
1090645,1,0.5020811564849113
1090646,0,0.24481604472837132
1090647,1,0.7142801309508087
1090648,0,0.26203774822384684
1090649,1,0.6820027097403628
1090650,1,0.7908705125711489
1090651,1,0.6167086411344024
1090652,0,0.20869701201747887
1090653,1,0.7401392400052069
1090654,1,0.6427271950554477
1090655,0,0.27846335983688036
1090656,0,0.372652922384016
1090657,0,0.19360209633567343
1090658,1,0.6040634409500869
1090659,1,0.6805726654946058
1090660,1,0.6941572819051851
1090661,0,0.13813733070676706
1090662,1,0.6381669074670593
1090663,1,0.5213631912829078
1090664,0,0.1494823877771423
1090665,0,0.41042629747826065
1090666,0,0.4524100699584043
1090667,0,0.173734516762905
1090668,0,0.2771103448996134
1090669,0,0.37173557957511716
1090670,0,0.31130153439499403
1090671,0,0.49166892214585867
1090672,0,0.14679307634375482
1090673,0,0.4763231878935415
1090674,0,0.4256248494967498
1090675,0,0.3652643914856861
1090676,0,0.49983020803432204
1090677,1,0.7286920360788395
1090678,1,0.5351323173255441
1090679,1,0.6177050635370925
1090680,0,0.1886890657438616
1090681,1,0.5875690212060882
1090682,0,0.4726129582804154
1090683,0,0.4211142530481161
1090684,1,0.6162302410428361
1090685,0,0.3172936662519898
1090686,0,0.36457470080167276
1090687,1,0.6774405127631402
1090688,1,0.7081474233288158
1090689,0,0.23883898338383863
1090690,0,0.27025828768242144
1090691,1,0.5656277320987653
1090692,1,0.7183527030037922
1090693,1,0.6435702414478268
1090694,1,0.6661366109949467
1090695,0,0.3438731982408862
1090696,1,0.8827790423046864
1090697,0,0.31771118023830286
1090698,1,0.5137691736411838
1090699,0,0.1959066258082547
1090700,1,0.5575683616780344
1090701,1,0.7500208244513741
1090702,0,0.41969694543724134
1090703,0,0.23107750864124363
1090704,0,0.48599044375209527
1090705,0,0.350748814801566
1090706,0,0.2479958053202916
1090707,0,0.4481979199827056
1090708,0,0.22859283553935447
1090709,1,0.5037773178879869
1090710,0,0.3445095431994515
1090711,0,0.21093751212674847
1090712,1,0.5887756408035092
1090713,1,0.7359420669958836
1090714,0,0.4687763465294504
1090715,1,0.6039345477223397
1090716,0,0.24827185059833762
1090717,0,0.2772323077482173
1090718,0,0.16075933318802677
1090719,0,0.47168290398708246
1090720,0,0.49277720820956883
1090721,0,0.4658631254222298
1090722,0,0.3646867503917265
1090723,0,0.3262261320872857
1090724,0,0.40986438701878
1090725,0,0.08886619501711433
1090726,1,0.6263528233293935
1090727,0,0.25950012661313204
1090728,0,0.35649891165082576
1090729,1,0.5714409502187009
1090730,1,0.8030739535747217
1090731,0,0.34773264643205853
1090732,0,0.421619452589182
1090733,1,0.5064725791503696
1090734,0,0.11535374858818442
1090735,0,0.19016615077072985
1090736,1,0.6736329214331706
1090737,1,0.6802389117612826
1090738,1,0.5200600408537763
1090739,0,0.4211914646141491
1090740,0,0.13662528996008677
1090741,0,0.35669685017719616
1090742,0,0.2982486314778223
1090743,0,0.2694720047764141
1090744,0,0.2614464427690563
1090745,0,0.1661476977455755
1090746,1,0.6576952519764261
1090747,1,0.6987332804454243
1090748,1,0.5964248508631842
1090749,0,0.3520206338032976
1090750,1,0.8388566777542867
1090751,0,0.36424837605435934
1090752,1,0.6705773162503673
1090753,0,0.2955677627076999
1090754,0,0.3467575834730615
1090755,1,0.6199670772460065
1090756,0,0.1220446058858354
1090757,0,0.26305177191730916
1090758,1,0.725792716200239
1090759,1,0.7104417616112826
1090760,1,0.5515328370442849
1090761,1,0.5171706598445865
1090762,0,0.43447616842875875
1090763,0,0.46629872855571053
1090764,0,0.43218714091328764
1090765,1,0.723373975668474
1090766,1,0.6449302147086511
1090767,1,0.5120459824931816
1090768,0,0.2756316792956198
1090769,0,0.14361612888239042
1090770,0,0.4227693043876174
1090771,1,0.5732234090482287
1090772,1,0.616704683641285
1090773,0,0.22911497729858277
1090774,0,0.4106699761354749
1090775,1,0.5874768037616377
1090776,0,0.3306798216510007
1090777,1,0.6481461494267767
1090778,1,0.629685268175307
1090779,1,0.708492086990036
1090780,0,0.42772891169286015
1090781,0,0.15491223315023978
1090782,0,0.2842342114881955
1090783,1,0.6869021848012984
1090784,1,0.776234139088747
1090785,0,0.23057682069087576
1090786,1,0.5228553212849351
1090787,0,0.3255688325277793
1090788,1,0.5105937260935077
1090789,1,0.5121040688130049
1090790,0,0.3650045978149134
1090791,0,0.1904118526072362
1090792,1,0.7256886126318373
1090793,0,0.1671214642212859
1090794,0,0.43002551624548874
1090795,1,0.5900276968172644
1090796,0,0.24130869915080297
1090797,1,0.5654084729566634
1090798,0,0.4158775630862055
1090799,0,0.16037875749353075
1090800,1,0.6367100783829935
1090801,0,0.43301434624798546
1090802,0,0.41977842002222326
1090803,0,0.26573772036547144
1090804,1,0.5336531063546501
1090805,0,0.13616706200295406
1090806,1,0.7548345408035906
1090807,0,0.4206431006704942
1090808,1,0.5158429812670727
1090809,0,0.42011721321886913
1090810,0,0.28419870922607604
1090811,1,0.7501891445200454
1090812,1,0.5052684446585166
1090813,0,0.4234358181378731
1090814,0,0.3091938164897888
1090815,0,0.28357436610760084
1090816,0,0.33075041781317827
1090817,0,0.23482897278573509
1090818,0,0.4949270812461409
1090819,1,0.5340966640172676
1090820,0,0.27193931128158283
1090821,1,0.683915497318577
1090822,1,0.6204642470257709
1090823,0,0.4047894928718645
1090824,1,0.7118911445618733
1090825,1,0.7582827103680067
1090826,1,0.7599312985226255
1090827,0,0.4365852648953379
1090828,1,0.5004370198813374
1090829,0,0.3309298824077923
1090830,0,0.32427417280235293
1090831,0,0.2264816487727031
1090832,0,0.33745894529225523
1090833,1,0.843876238209917
1090834,0,0.3719037379151289
1090835,0,0.2694232728790897
1090836,1,0.7335428976395433
1090837,0,0.47183940894250026
1090838,0,0.2591127217270599
1090839,0,0.1933468394650618
1090840,0,0.43541123520557135
1090841,0,0.26092867683395665
1090842,1,0.5508052807580733
1090843,0,0.4904170069353889
1090844,0,0.2796275755131754
1090845,0,0.15964784364593543
1090846,0,0.38172022287061697
1090847,0,0.25637205761565335
1090848,1,0.5556500681031377
1090849,1,0.8653860848025995
1090850,1,0.6190631874050836
1090851,1,0.6997686908904992
1090852,1,0.682974631701817
1090853,1,0.7254580699069306
1090854,0,0.3169362228651056
1090855,0,0.4664999564983195
1090856,1,0.6418801593129798
1090857,0,0.30854903251926463
1090858,0,0.4954335364619847
1090859,0,0.41832601308483747
1090860,1,0.5478625536923273
1090861,0,0.47447020391440714
1090862,0,0.38787528987851994
1090863,0,0.26973138199564567
1090864,1,0.7060860163757555
1090865,1,0.6904850473347471
1090866,1,0.6638053957995892
1090867,0,0.265159623255191
1090868,0,0.22852281600845276
1090869,1,0.5600964327163555
1090870,1,0.604808003975228
1090871,1,0.6482131094429197
1090872,0,0.2237732662153745
1090873,1,0.6658528495362322
1090874,1,0.5756525479312578
1090875,1,0.5106848479677327
1090876,1,0.6286067833719349
1090877,1,0.759504931615932
1090878,0,0.47837864446596867
1090879,1,0.53389624719171
1090880,0,0.13199496223061094
1090881,1,0.6441163287494399
1090882,0,0.27739903840914687
1090883,0,0.13324207402595417
1090884,1,0.5478253034805933
1090885,1,0.6002637628529627
1090886,0,0.40216085500425564
1090887,1,0.7351349596434436
1090888,1,0.5601894710238551
1090889,0,0.2787687473748898
1090890,0,0.44484613259812705
1090891,0,0.3000902344903811
1090892,0,0.15518488152847779
1090893,0,0.39769830356378544
1090894,1,0.6187948001248563
1090895,1,0.7487981512376634
1090896,1,0.5239365776697061
1090897,0,0.463030244431346
1090898,0,0.2518526946752503
1090899,0,0.4587610555083421
1090900,0,0.4369799151098124
1090901,1,0.7184356410773844
1090902,1,0.6416049014360667
1090903,0,0.30432030588540204
1090904,1,0.505778881345641
1090905,0,0.371329303437263
1090906,1,0.8299435117397205
1090907,0,0.20880289792438173
1090908,0,0.1789713754855052
1090909,1,0.7881291006756824
1090910,1,0.5775553967976791
1090911,0,0.4515011124513139
1090912,0,0.18477563072557365
1090913,1,0.5809568562743547
1090914,0,0.1666453960638611
1090915,0,0.43834730494387725
1090916,1,0.7931568230278231
1090917,0,0.30415340122189155
1090918,0,0.3471769050553083
1090919,0,0.37461531917983326
1090920,1,0.534812038061064
1090921,1,0.5579368229392652
1090922,1,0.6746459480512426
1090923,1,0.6669710253014486
1090924,0,0.11196884030251937
1090925,1,0.6267543536578498
1090926,0,0.38117488593896176
1090927,1,0.6409782812451824
1090928,0,0.4272128979025575
1090929,0,0.4923269497776445
1090930,1,0.6387921979470438
1090931,0,0.3174625047129273
1090932,1,0.8794787597022218
1090933,0,0.14601147670906953
1090934,1,0.5127545870500118
1090935,0,0.2471121505289908
